title,typeid,name,description,icon_color,long,lat,url,thumb_url,주소,image_url,fctyCd,gvmtCd
울산복합화력발전소(),78,울산복합화력발전소(),울산복합화력발전소(),R,129.381,35.476,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,울산광역시 북구1,http://10.32.28.204:8001/img/common/ico_map11.png,UN,EW
군산화력발전소,79,군산화력발전소,군산화력발전소,R,126.73,35.98,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,전북 군산시690-2,http://10.32.28.204:8001/img/common/ico_map11.png,KC,WP
남제주화력발전소,80,남제주화력발전소,남제주화력발전소,R,126.3409,33.2372,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,제주도 서귀표시안덕면화순리610,http://10.32.28.204:8001/img/common/ico_map11.png,NJ,NP
원주(시청),81,원주(시청),원주(시청),R,127.893855,37.374333,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,강원도 원주시무실동 1,http://10.32.28.204:8001/img/common/ico_map07.png,WO,GS
석유공사구리지사,82,석유공사구리지사,석유공사구리지사,R,127.06,37.34,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경기도 구리시아천동 297 구리지사통제실,http://10.32.28.204:8001/img/common/ico_map07.png,GR,OL
서해대교관리소,83,서해대교관리소,서해대교관리소,R,126.807311,36.940644,http://10.32.28.204:8001/img/common/ico_map06.png,http://10.32.28.204:8001/img/common/ico_map06.png,충남 당진시신평면매산리515,http://10.32.28.204:8001/img/common/ico_map06.png,SH,EX
충북도도청,84,충북도도청,충북도도청,R,127.49,36.63,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충북 청주시상당구문화동89,http://10.32.28.204:8001/img/common/ico_map01.png,CD,CP
강원대학교,85,강원대학교,강원대학교,R,127.743386,37.869984,http://10.32.28.204:8001/img/common/ico_map02.png,http://10.32.28.204:8001/img/common/ico_map02.png,강원도 춘천시효자 2동 192-1,http://10.32.28.204:8001/img/common/ico_map02.png,GW,AC
영동군청,86,영동군청,영동군청,R,127.783416,36.1750194,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충북 영동군영동읍계산리210-1,http://10.32.28.204:8001/img/common/ico_map01.png,YD,CP
안양시청,87,안양시청,안양시청,R,126.9565,37.394065,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,경기도 안양시동안구시민대로235,http://10.32.28.204:8001/img/common/ico_map01.png,AY,GK
강원대학교도계캠퍼스,88,강원대학교도계캠퍼스,강원대학교도계캠퍼스,R,129.09694,37.22415,http://10.32.28.204:8001/img/common/ico_map02.png,http://10.32.28.204:8001/img/common/ico_map02.png,강원도 삼척시도계읍황조길346,http://10.32.28.204:8001/img/common/ico_map02.png,DK,AC
청원군청,89,청원군청,청원군청,R,127.488522,36.63540556,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충북 청주시상당구북문로1가171-3,http://10.32.28.204:8001/img/common/ico_map01.png,CW,CP
청주교육대학교,90,청주교육대학교,청주교육대학교,R,127.29,36.36,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충북 청주시흥덕구청남로2065,http://10.32.28.204:8001/img/common/ico_map01.png,CE,AC
평창군청,91,평창군청,평창군청,R,128.390005,37.370862,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,강원도 평창군평창읍 하리 210-2,http://10.32.28.204:8001/img/common/ico_map01.png,PC,GW
진주시청,92,진주시청,진주시청,R,128.1084,35.1802,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,경남 진주시상대동284,http://10.32.28.204:8001/img/common/ico_map01.png,JJ,GN
함양군청,93,함양군청,함양군청,R,127.4353,35.31248,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,경남 함양군함양읍고운로35,http://10.32.28.204:8001/img/common/ico_map01.png,HY,GN
행주대교,94,행주대교,행주대교,R,126.8098,37.5979,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,서울특별시 강서구방화동행주대교,http://10.32.28.204:8001/img/common/ico_map01.png,HJ,SL
올림픽대교,95,올림픽대교,올림픽대교,R,127.1038,37.5339,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,서울특별시 광진구구의동올림픽대교,http://10.32.28.204:8001/img/common/ico_map01.png,OP,SL
인천소방안전본부,96,인천소방안전본부,인천소방안전본부,R,126.669,37.4481,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,인천광역시 남구인하로190,http://10.32.28.204:8001/img/common/ico_map01.png,IF,IC
이천시청,97,이천시청,이천시청,R,127.435,37.2724,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,경기도 이천시중리동 490,http://10.32.28.204:8001/img/common/ico_map01.png,IC,GK
금천구청,98,금천구청,금천구청,R,126.8955,37.457,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,서울특별시 금천구시흥동 1020,http://10.32.28.204:8001/img/common/ico_map01.png,GC,SL
당진화력발전소,99,당진화력발전소,당진화력발전소,R,126.513,37.053,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,충남 당진시974,http://10.32.28.204:8001/img/common/ico_map11.png,DF,EW
분당복합화력,100,분당복합화력,분당복합화력,R,127.1486,37.3641,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,경기도 성남시분당구 분당동 186,http://10.32.28.204:8001/img/common/ico_map11.png,BC,EN
부산복합화력발전소,101,부산복합화력발전소,부산복합화력발전소,R,129.0003,35.0855,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,부산광역시 사하구감천1동,http://10.32.28.204:8001/img/common/ico_map11.png,PC,NP
영흥화력발전소,102,영흥화력발전소,영흥화력발전소,R,126.4352,37.2372,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,인천광역시 옹진군영흥면 외리 산368,http://10.32.28.204:8001/img/common/ico_map11.png,YF,EN
삼천포화력,103,삼천포화력,삼천포화력,R,128.1094,34.9122,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,경남 사천시하이면덕호리952,http://10.32.28.204:8001/img/common/ico_map11.png,SC,EN
호남화력발전소,104,호남화력발전소,호남화력발전소,R,127.7343,34.8532,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,전남 여수시월내동280,http://10.32.28.204:8001/img/common/ico_map11.png,HN,EW
여수화력발전소,105,여수화력발전소,여수화력발전소,R,127.6914,34.8394,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,전남 여수시중흥동1300,http://10.32.28.204:8001/img/common/ico_map11.png,YS,EN
보령화력발전소,106,보령화력발전소,보령화력발전소,R,126.49,36.4,http://10.32.28.204:8001/img/common/ico_map11.png,http://10.32.28.204:8001/img/common/ico_map11.png,충남 보령시산212,http://10.32.28.204:8001/img/common/ico_map11.png,BF,JE
석유공사용인지사,107,석유공사용인지사,석유공사용인지사,R,127.16,37.1,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경기도 용인시처인구 호동 517-2 통제실,http://10.32.28.204:8001/img/common/ico_map07.png,YI,OL
석유공사곡성지사,108,석유공사곡성지사,석유공사곡성지사,R,127.12,35.14,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,전남 곡성군겸면 괴정리 612 통제실,http://10.32.28.204:8001/img/common/ico_map07.png,GS,OL
석유공사동해지사,109,석유공사동해지사,석유공사동해지사,R,129.08,37.5,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,강원도 동해시구호동 226 통제실,http://10.32.28.204:8001/img/common/ico_map07.png,DH,OL
목포시청,110,목포시청,목포시청,R,126.392209,34.81187,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,전남 목포시용당동1188-2,http://10.32.28.204:8001/img/common/ico_map01.png,MP,JN
화순군청,111,화순군청,화순군청,R,126.986,35.064,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,전남 화순군화순읍동헌길23,http://10.32.28.204:8001/img/common/ico_map01.png,HS,JN
인제군청,112,인제군청,인제군청,R,128.170696,38.06949,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,강원도 인제군인제읍인제로197번길8,http://10.32.28.204:8001/img/common/ico_map01.png,IJ,GW
영월(군청),113,영월(군청),영월(군청),R,128.475555,37.162095,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,강원도 영열군영월읍 하송리 242,http://10.32.28.204:8001/img/common/ico_map07.png,YO,GS
제천시청,114,제천시청,제천시청,R,128.191088,37.1329472,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충북 제천시내토로295(천남동),http://10.32.28.204:8001/img/common/ico_map01.png,JC,CP
사천(시청),115,사천(시청),사천(시청),R,128.132566,35.08683,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경남 사천시용현면 덕곡리 501,http://10.32.28.204:8001/img/common/ico_map07.png,SA,GS
장림?,116,장림?,장림?,R,128.955078,35.07869,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,null,http://10.32.28.204:8001/img/common/ico_map07.png,JA,GS
한전원전연료(주),117,한전원전연료(주),한전원전연료(주),R,127.223868,36.256908,http://10.32.28.204:8001/img/common/ico_map09.png,http://10.32.28.204:8001/img/common/ico_map09.png,대전광역시 유성구대덕대로989번길242(대진동),http://10.32.28.204:8001/img/common/ico_map09.png,N1,NF
광주시청,118,광주시청,광주시청,R,127.2549,37.4291,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,경기도 광주시행정타운로50(송정동570),http://10.32.28.204:8001/img/common/ico_map01.png,GJ,GK
웅상,119,웅상,웅상,R,129.157816,35.415116,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,null,http://10.32.28.204:8001/img/common/ico_map07.png,US,GS
한전원전연료(주),120,한전원전연료(주),한전원전연료(주),R,127.223868,36.256908,http://10.32.28.204:8001/img/common/ico_map09.png,http://10.32.28.204:8001/img/common/ico_map09.png,대전광역시 유성구대덕대로989번길242(대진동),http://10.32.28.204:8001/img/common/ico_map09.png,N2,NF
평택기지,121,평택기지,평택기지,R,126.7922,37.1,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경기도 평택시포성읍 원정리,http://10.32.28.204:8001/img/common/ico_map07.png,PT,GS
인천기지,122,인천기지,인천기지,R,126.6005,37.3535,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,인천광역시 연수구동춘동,http://10.32.28.204:8001/img/common/ico_map07.png,IC,GS
충남도청,123,충남도청,충남도청,R,126.67,36.65,http://10.32.28.204:8001/img/common/ico_map01.png,http://10.32.28.204:8001/img/common/ico_map01.png,충남 홍성군홍북면신경리455-44,http://10.32.28.204:8001/img/common/ico_map01.png,CN,CN
공주대학교,124,공주대학교,공주대학교,R,127.14,36.46,http://10.32.28.204:8001/img/common/ico_map02.png,http://10.32.28.204:8001/img/common/ico_map02.png,충남 공주시공주대학로56,http://10.32.28.204:8001/img/common/ico_map02.png,GG,AC
통영기지,125,통영기지,통영기지,R,128.4146,34.9502,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경남 통영시광도면 안정리 1179,http://10.32.28.204:8001/img/common/ico_map07.png,TY,GS
창원(시청)?,126,창원(시청)?,창원(시청)?,R,128.63,35.24,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,경남 창원시의창구 용호동 1,http://10.32.28.204:8001/img/common/ico_map07.png,CW,GS
남동,127,남동,남동,R,126.7,37.39,http://10.32.28.204:8001/img/common/ico_map07.png,http://10.32.28.204:8001/img/common/ico_map07.png,null,http://10.32.28.204:8001/img/common/ico_map07.png,ND,GS
